user_id,timestamp,group,landing_page,converted
914831,2017-01-23 01:32:37.465582,treatment,new_page,0
739640,2017-01-05 06:33:24.438601,control,old_page,0
943877,2017-01-22 01:48:56.296903,control,old_page,0
820041,2017-01-09 06:48:53.658928,treatment,new_page,0
882534,2017-01-13 20:52:07.246065,control,old_page,0
768407,2017-01-11 11:31:26.260670,treatment,new_page,1
722373,2017-01-19 15:50:10.449385,treatment,new_page,0
930307,2017-01-10 23:58:25.759478,control,old_page,0
839220,2017-01-14 16:36:52.954889,treatment,new_page,0
721094,2017-01-06 02:46:32.953571,treatment,new_page,0
804728,2017-01-09 00:42:44.071961,control,old_page,1
652806,2017-01-10 05:51:52.979454,control,old_page,0
935633,2017-01-05 01:51:29.867645,treatment,new_page,1
672712,2017-01-03 21:01:24.254928,treatment,new_page,0
728998,2017-01-23 15:37:35.254000,control,old_page,0
786124,2017-01-10 02:21:04.463085,control,old_page,1
731337,2017-01-13 08:12:07.569406,treatment,new_page,0
894470,2017-01-03 22:33:44.293028,treatment,new_page,0
638570,2017-01-03 22:19:53.181649,treatment,new_page,0
872539,2017-01-13 08:38:12.365932,treatment,new_page,0
649134,2017-01-19 02:29:10.648391,treatment,new_page,0
863211,2017-01-16 04:38:09.068937,treatment,new_page,0
942266,2017-01-05 20:57:09.591766,treatment,new_page,0
927197,2017-01-08 16:15:15.539875,treatment,new_page,0
850915,2017-01-16 01:16:15.954394,treatment,new_page,0
885083,2017-01-08 19:14:59.416763,control,old_page,0
801636,2017-01-18 17:59:14.869564,treatment,new_page,0
930331,2017-01-14 10:28:07.015109,control,old_page,0
820769,2017-01-07 08:24:50.534023,control,old_page,0
666403,2017-01-20 17:20:07.941941,control,old_page,1
638836,2017-01-14 01:49:43.655955,treatment,new_page,0
721279,2017-01-05 03:08:46.252010,control,old_page,0
789527,2017-01-13 01:29:47.877791,treatment,new_page,0
776125,2017-01-05 02:27:27.563128,treatment,new_page,0
773622,2017-01-09 04:14:17.954159,control,old_page,0
885988,2017-01-04 07:06:43.995396,control,old_page,0
867587,2017-01-03 07:34:07.783853,control,old_page,0
636368,2017-01-15 06:26:46.095849,control,old_page,0
734903,2017-01-06 01:03:49.341612,control,old_page,0
836503,2017-01-06 18:10:58.426618,treatment,new_page,0
710261,2017-01-18 02:48:24.348351,control,old_page,0
723359,2017-01-14 20:52:39.181423,control,old_page,0
838954,2017-01-18 03:34:42.131660,treatment,new_page,0
738891,2017-01-21 14:01:48.963203,treatment,new_page,0
634555,2017-01-06 19:23:21.931971,control,old_page,1
700498,2017-01-09 01:00:00.477282,treatment,new_page,0
791545,2017-01-08 19:13:55.369281,control,old_page,0
881581,2017-01-09 15:08:44.051350,treatment,new_page,0
775286,2017-01-23 00:23:57.612068,treatment,new_page,0
817245,2017-01-16 03:43:45.197851,control,old_page,0
833042,2017-01-08 03:17:43.081309,treatment,new_page,1
880430,2017-01-08 17:24:19.224208,control,old_page,0
936522,2017-01-11 12:54:53.098356,control,old_page,0
820686,2017-01-03 01:26:55.722631,control,old_page,1
702756,2017-01-14 03:14:30.746595,control,old_page,0
760653,2017-01-16 08:38:05.681312,control,old_page,0
716781,2017-01-22 06:55:42.328454,control,old_page,0
890516,2017-01-11 16:59:14.141612,treatment,new_page,0
863191,2017-01-22 07:05:32.447317,control,old_page,0
688005,2017-01-21 12:23:39.939708,treatment,new_page,0
633382,2017-01-12 08:00:32.656955,control,old_page,0
806496,2017-01-22 01:14:25.701855,treatment,new_page,0
860776,2017-01-16 06:18:06.898185,control,old_page,0
803223,2017-01-04 13:23:29.610080,control,old_page,0
733391,2017-01-04 03:25:34.292024,control,old_page,0
862352,2017-01-24 01:14:07.649808,treatment,new_page,0
900877,2017-01-02 22:28:50.773179,control,old_page,0
908889,2017-01-09 21:42:12.827165,treatment,new_page,1
635906,2017-01-08 15:54:24.924184,treatment,new_page,0
794597,2017-01-13 10:35:15.509771,control,old_page,0
673930,2017-01-09 04:14:47.109071,control,old_page,0
719427,2017-01-14 01:34:12.348605,control,old_page,0
808113,2017-01-15 23:27:42.317418,control,old_page,0
806343,2017-01-10 01:44:10.000267,treatment,new_page,0
868036,2017-01-08 03:01:08.350741,treatment,new_page,0
713912,2017-01-14 16:41:52.691189,treatment,new_page,1
903714,2017-01-07 08:06:22.054330,control,old_page,0
829073,2017-01-22 22:57:08.696871,control,old_page,0
784244,2017-01-06 01:20:06.792250,treatment,new_page,0
719608,2017-01-10 13:18:01.291161,control,old_page,0
753597,2017-01-02 19:50:33.146574,control,old_page,0
672235,2017-01-04 02:29:26.203111,treatment,new_page,0
679233,2017-01-10 12:33:40.614641,control,old_page,0
836399,2017-01-15 16:12:08.301474,treatment,new_page,0
660830,2017-01-10 20:14:59.124194,treatment,new_page,0
754532,2017-01-18 22:19:33.423942,treatment,new_page,0
791095,2017-01-04 00:39:45.574016,control,old_page,0
923952,2017-01-04 13:08:06.342341,treatment,new_page,0
911335,2017-01-16 04:05:30.049986,treatment,new_page,0
862509,2017-01-03 16:36:43.964425,treatment,new_page,0
685141,2017-01-19 02:03:45.156430,control,old_page,0
832686,2017-01-16 01:54:20.118917,control,old_page,0
867103,2017-01-16 04:42:50.126242,control,old_page,0
783495,2017-01-16 01:07:09.975871,control,old_page,0
648544,2017-01-08 04:08:35.155038,control,old_page,0
824238,2017-01-10 20:35:20.425535,control,old_page,0
745457,2017-01-18 17:04:24.077685,control,old_page,0
671306,2017-01-12 15:06:39.157744,treatment,new_page,0
649568,2017-01-13 11:12:57.365611,control,old_page,0
764469,2017-01-10 15:23:04.724100,treatment,new_page,0
715011,2017-01-22 19:25:29.995096,treatment,new_page,0
873952,2017-01-21 08:03:21.090549,control,new_page,1
635865,2017-01-23 06:29:59.154672,treatment,new_page,0
843527,2017-01-21 23:22:14.241189,treatment,new_page,0
753220,2017-01-08 03:09:58.324925,treatment,new_page,0
906256,2017-01-09 09:33:09.213568,control,old_page,0
879443,2017-01-12 18:27:26.982578,control,old_page,0
921730,2017-01-17 11:13:46.882859,treatment,new_page,0
809771,2017-01-15 15:33:52.307120,control,old_page,0
734964,2017-01-12 02:13:18.799400,control,old_page,0
886617,2017-01-10 22:42:31.764774,treatment,new_page,0
835712,2017-01-20 05:40:29.035992,control,old_page,0
757758,2017-01-08 22:17:18.221280,treatment,new_page,1
706179,2017-01-06 11:49:56.806802,treatment,new_page,0
760173,2017-01-14 11:08:23.790527,treatment,new_page,0
770798,2017-01-16 06:43:57.639027,control,old_page,0
823810,2017-01-14 16:20:02.038684,control,old_page,0
851047,2017-01-10 04:16:32.810892,treatment,new_page,0
805627,2017-01-12 02:19:56.925464,control,old_page,0
793221,2017-01-03 16:28:17.937542,treatment,new_page,0
911753,2017-01-09 10:58:18.269110,control,old_page,0
721260,2017-01-09 18:27:18.718424,control,old_page,1
939919,2017-01-22 20:00:17.317909,treatment,new_page,0
683824,2017-01-10 22:05:01.681859,control,old_page,0
762802,2017-01-19 18:29:16.722837,treatment,new_page,0
755158,2017-01-14 14:47:31.808350,treatment,new_page,0
860670,2017-01-15 01:19:43.773242,treatment,new_page,0
942019,2017-01-03 06:01:36.180425,treatment,new_page,0
925325,2017-01-19 06:35:11.119163,control,old_page,0
847109,2017-01-16 00:03:05.333302,control,old_page,0
881980,2017-01-04 13:50:41.330855,treatment,new_page,0
783772,2017-01-08 08:57:45.297669,control,old_page,0
800601,2017-01-10 09:17:09.332607,treatment,new_page,0
780604,2017-01-19 09:03:16.605787,control,old_page,0
647731,2017-01-22 19:38:58.866335,control,old_page,0
700955,2017-01-20 01:47:33.666093,control,old_page,0
895710,2017-01-15 03:40:57.839455,control,old_page,0
850113,2017-01-16 16:27:15.633337,treatment,new_page,0
937857,2017-01-22 18:59:03.676401,treatment,new_page,0
753555,2017-01-11 05:46:48.186693,control,old_page,0
719391,2017-01-24 09:40:08.800313,treatment,new_page,1
671628,2017-01-17 02:37:40.466282,treatment,new_page,0
769397,2017-01-08 17:08:47.726617,treatment,new_page,0
868883,2017-01-18 06:56:58.382691,control,old_page,0
653017,2017-01-08 06:18:51.761544,control,old_page,0
876048,2017-01-24 04:57:23.960247,treatment,new_page,0
795373,2017-01-12 16:39:29.122950,treatment,new_page,0
808949,2017-01-21 19:27:45.221288,treatment,new_page,0
668846,2017-01-08 01:39:22.747854,control,old_page,0
690487,2017-01-10 12:10:42.450135,treatment,new_page,0
893404,2017-01-08 01:02:31.036016,control,old_page,0
878869,2017-01-17 13:34:14.827504,control,old_page,0
703506,2017-01-19 06:57:07.776742,control,old_page,0
681371,2017-01-17 23:13:15.932497,control,old_page,0
749564,2017-01-04 17:57:09.716811,treatment,new_page,0
906359,2017-01-19 20:16:36.718627,control,old_page,0
752309,2017-01-14 19:03:33.418571,treatment,new_page,0
664527,2017-01-08 19:29:36.554379,control,old_page,0
896479,2017-01-19 04:19:52.165525,control,old_page,0
905723,2017-01-22 14:52:04.568091,control,old_page,0
651128,2017-01-18 10:29:24.220678,treatment,new_page,1
716656,2017-01-23 09:12:51.227290,treatment,new_page,0
939824,2017-01-11 17:12:17.382346,control,old_page,0
718529,2017-01-24 02:05:46.206783,treatment,new_page,0
791183,2017-01-12 11:16:33.622665,treatment,new_page,0
657233,2017-01-21 18:37:36.298980,control,old_page,1
843591,2017-01-03 07:17:18.999380,control,old_page,0
728993,2017-01-04 02:39:56.701473,treatment,new_page,1
663619,2017-01-05 08:24:16.635145,control,new_page,0
789705,2017-01-11 02:09:36.999039,control,old_page,1
776044,2017-01-05 16:15:38.677850,control,old_page,1
934241,2017-01-19 13:18:44.486863,control,old_page,0
710838,2017-01-07 22:57:40.083252,control,old_page,0
756969,2017-01-07 09:52:40.092528,treatment,new_page,0
721283,2017-01-11 08:04:40.820003,control,old_page,1
868128,2017-01-13 22:04:19.188770,treatment,new_page,0
914685,2017-01-19 20:04:59.759319,control,old_page,0
925881,2017-01-10 06:04:31.029305,treatment,new_page,0
665488,2017-01-15 01:57:56.559600,control,old_page,0
910998,2017-01-11 22:54:57.532604,treatment,new_page,0
919047,2017-01-04 06:40:12.125155,treatment,new_page,0
686262,2017-01-12 09:14:15.768829,control,old_page,0
726281,2017-01-07 10:38:40.608175,control,old_page,0
857943,2017-01-23 03:45:07.023099,treatment,old_page,0
753504,2017-01-15 06:17:19.851900,treatment,new_page,0
692345,2017-01-16 12:21:33.046120,treatment,new_page,0
718463,2017-01-19 21:08:35.995457,control,old_page,0
716359,2017-01-13 05:38:31.330131,treatment,new_page,0
719645,2017-01-08 18:41:02.715824,control,old_page,0
805560,2017-01-13 22:09:02.096670,control,old_page,0
919237,2017-01-07 09:55:40.203846,control,old_page,0
727437,2017-01-11 20:04:39.836315,control,old_page,1
902253,2017-01-23 01:51:20.169457,control,old_page,0
885828,2017-01-11 21:59:19.712426,treatment,new_page,1
688933,2017-01-11 05:45:02.205462,control,old_page,0
909467,2017-01-14 22:32:27.747321,treatment,new_page,1
720873,2017-01-08 22:00:15.402667,treatment,new_page,0
798152,2017-01-10 07:16:13.007156,control,old_page,0
669407,2017-01-21 13:48:05.247804,treatment,new_page,0
719702,2017-01-18 12:50:21.355440,treatment,new_page,0
772038,2017-01-09 15:19:47.880103,treatment,new_page,0
710392,2017-01-11 11:52:26.273063,control,old_page,1
659535,2017-01-04 02:11:16.402327,treatment,new_page,0
780462,2017-01-08 03:07:25.772803,control,old_page,0
682145,2017-01-11 07:27:48.890374,control,old_page,0
648502,2017-01-10 08:54:21.471394,treatment,new_page,0
872056,2017-01-14 08:11:05.091919,treatment,new_page,1
718111,2017-01-10 12:35:38.592975,control,old_page,0
888914,2017-01-18 16:33:13.159018,treatment,new_page,0
634065,2017-01-20 06:47:42.998850,control,old_page,0
684467,2017-01-09 13:55:38.301271,control,old_page,0
734689,2017-01-14 06:02:03.551812,control,old_page,0
931518,2017-01-14 14:10:20.945517,control,old_page,0
658282,2017-01-14 23:14:32.761212,control,old_page,0
661841,2017-01-15 20:53:42.297031,treatment,new_page,0
864406,2017-01-09 14:37:02.308241,control,old_page,1
679480,2017-01-20 12:31:39.044450,treatment,new_page,0
823978,2017-01-06 05:54:33.745508,control,old_page,0
855056,2017-01-19 16:02:07.103411,control,old_page,0
728882,2017-01-08 20:14:13.035956,treatment,new_page,0
944748,2017-01-15 06:09:03.416116,control,old_page,0
836684,2017-01-21 08:42:48.296526,control,old_page,0
923124,2017-01-15 07:31:46.055560,control,old_page,0
829295,2017-01-24 07:18:19.791470,control,old_page,0
681974,2017-01-11 02:52:44.152184,treatment,new_page,0
714780,2017-01-07 07:15:59.542064,control,old_page,0
881567,2017-01-07 23:11:43.761186,treatment,new_page,0
934134,2017-01-19 18:12:31.309086,control,old_page,0
776652,2017-01-02 16:23:01.195829,control,old_page,1
672816,2017-01-14 20:43:54.534662,control,old_page,0
858186,2017-01-06 13:09:59.920351,treatment,new_page,1
899236,2017-01-03 18:05:25.346014,treatment,new_page,0
755890,2017-01-12 09:06:46.358806,treatment,new_page,0
890327,2017-01-08 21:14:23.639203,control,old_page,0
776538,2017-01-10 01:53:16.785151,control,old_page,1
653504,2017-01-21 02:15:53.230797,control,old_page,0
862262,2017-01-21 12:32:02.932228,treatment,new_page,0
685858,2017-01-04 08:13:49.162982,control,old_page,0
648336,2017-01-07 04:12:52.150175,control,old_page,0
651928,2017-01-16 16:51:33.051305,treatment,new_page,0
869880,2017-01-23 14:07:30.452943,control,old_page,0
655036,2017-01-19 04:28:30.309025,control,old_page,0
933717,2017-01-12 22:10:10.721717,control,old_page,0
773558,2017-01-08 03:04:56.529470,treatment,new_page,0
769926,2017-01-08 06:30:49.532423,treatment,new_page,0
808845,2017-01-08 21:55:25.629088,control,old_page,0
922209,2017-01-14 06:52:16.659094,treatment,new_page,0
778460,2017-01-08 13:30:04.881600,treatment,old_page,0
875310,2017-01-09 00:19:11.912737,treatment,new_page,1
704562,2017-01-11 02:41:04.758545,control,old_page,0
706256,2017-01-20 09:22:24.478313,control,old_page,0
648979,2017-01-16 11:15:16.799863,treatment,new_page,0
769970,2017-01-08 21:28:13.562990,treatment,new_page,0
734344,2017-01-22 17:49:22.509815,control,old_page,0
661255,2017-01-14 13:00:59.598442,control,old_page,0
737605,2017-01-20 14:04:32.962448,treatment,new_page,0
929604,2017-01-21 15:58:07.684603,treatment,new_page,0
888823,2017-01-16 13:34:42.234325,treatment,new_page,0
875988,2017-01-10 21:25:01.073310,treatment,new_page,0
919824,2017-01-13 10:37:25.877139,control,old_page,1
807004,2017-01-06 01:27:56.506125,control,old_page,0
797331,2017-01-02 22:15:40.956225,control,old_page,0
860021,2017-01-14 22:41:09.808390,treatment,new_page,1
927340,2017-01-08 19:42:55.279714,control,old_page,0
696407,2017-01-19 17:22:00.039871,control,old_page,0
673044,2017-01-06 12:31:41.399921,control,old_page,0
644915,2017-01-24 03:52:38.782248,treatment,new_page,0
772582,2017-01-05 23:38:47.520746,treatment,new_page,0
651924,2017-01-20 14:17:55.960100,treatment,new_page,0
671151,2017-01-19 22:28:40.099102,control,old_page,0
842751,2017-01-18 07:04:23.219674,control,old_page,0
893808,2017-01-11 01:25:12.837383,treatment,old_page,0
784561,2017-01-11 14:45:32.590501,treatment,new_page,1
791401,2017-01-05 07:47:17.908912,treatment,new_page,1
754722,2017-01-18 05:24:50.467698,control,old_page,0
665591,2017-01-10 12:24:42.438612,treatment,new_page,0
944195,2017-01-11 08:21:49.383755,treatment,new_page,0
775991,2017-01-15 19:17:11.169206,treatment,new_page,0
646737,2017-01-17 04:36:18.496220,treatment,new_page,0
823044,2017-01-10 06:49:05.339364,treatment,new_page,0
811801,2017-01-17 09:41:26.416210,treatment,new_page,0
875713,2017-01-16 10:09:15.884613,control,old_page,0
697089,2017-01-12 15:54:38.465766,control,old_page,0
672357,2017-01-20 04:03:23.077176,treatment,new_page,0
735334,2017-01-03 09:12:42.928852,treatment,new_page,0
718767,2017-01-02 19:04:57.078215,control,old_page,0
708829,2017-01-12 21:01:17.337269,control,old_page,0
817353,2017-01-20 20:29:22.289954,treatment,new_page,0
766309,2017-01-21 00:44:03.818897,treatment,new_page,0
848964,2017-01-02 23:30:06.994117,control,old_page,0
910000,2017-01-08 20:40:48.874207,control,old_page,0
895526,2017-01-09 03:23:10.984225,treatment,new_page,0
927814,2017-01-04 13:43:22.525318,treatment,new_page,0
841661,2017-01-12 21:27:26.264041,treatment,new_page,0
914899,2017-01-13 07:15:19.228634,control,old_page,0
731311,2017-01-22 14:23:07.194650,control,old_page,0
860438,2017-01-12 08:58:40.280772,treatment,new_page,1
701142,2017-01-07 02:24:25.214068,control,old_page,0
873093,2017-01-02 21:00:05.408040,treatment,old_page,1
872461,2017-01-19 07:43:27.627000,control,old_page,0
938271,2017-01-16 01:40:32.952873,control,old_page,0
732741,2017-01-22 16:50:02.457482,treatment,new_page,0
906993,2017-01-16 16:21:32.850497,control,old_page,0
660044,2017-01-17 21:29:35.861238,control,old_page,0
825332,2017-01-14 09:34:10.520160,control,old_page,1
905029,2017-01-16 05:06:59.810358,control,old_page,0
661091,2017-01-08 07:27:31.412930,treatment,old_page,0
807643,2017-01-22 12:50:16.048806,treatment,new_page,0
709617,2017-01-22 14:57:51.835030,treatment,new_page,0
723388,2017-01-08 09:33:36.525239,control,old_page,0
752307,2017-01-11 09:02:53.866311,control,old_page,0
845516,2017-01-19 07:38:05.201554,treatment,new_page,0
779264,2017-01-05 23:19:11.794711,control,old_page,0
940667,2017-01-10 19:12:39.370592,treatment,new_page,0
805008,2017-01-05 17:59:32.106258,control,old_page,0
671942,2017-01-08 19:43:46.036885,control,old_page,0
650627,2017-01-18 17:38:20.090214,control,old_page,0
875729,2017-01-21 07:41:40.610468,control,old_page,1
641951,2017-01-09 00:35:25.341814,treatment,new_page,0
808954,2017-01-22 10:18:26.561403,treatment,new_page,0
650130,2017-01-23 11:26:45.696799,treatment,new_page,0
900667,2017-01-08 02:15:13.162033,control,old_page,0
898458,2017-01-24 00:00:06.008560,treatment,new_page,0
646303,2017-01-04 19:26:31.023035,treatment,new_page,0
681840,2017-01-10 19:51:20.660779,control,old_page,0
662981,2017-01-12 18:36:13.818987,treatment,new_page,0
841380,2017-01-20 18:35:05.354224,control,old_page,0
783833,2017-01-04 09:12:27.695553,treatment,new_page,1
888015,2017-01-23 12:21:10.568920,treatment,new_page,0
686467,2017-01-22 11:25:06.325703,treatment,new_page,0
892053,2017-01-14 19:57:10.666109,control,old_page,0
697497,2017-01-07 03:05:33.186199,control,old_page,0
722227,2017-01-18 05:58:50.035191,treatment,new_page,0
846579,2017-01-05 16:04:00.062386,treatment,new_page,1
754111,2017-01-12 12:39:19.263936,treatment,new_page,1
944892,2017-01-19 07:58:41.271031,treatment,new_page,0
762543,2017-01-05 00:18:36.524265,treatment,new_page,0
714364,2017-01-20 08:43:03.967307,treatment,new_page,1
768106,2017-01-14 00:09:42.924549,control,old_page,0
639407,2017-01-21 09:19:21.722894,treatment,old_page,0
768417,2017-01-17 11:24:55.643164,treatment,new_page,0
725178,2017-01-15 23:06:34.420158,control,old_page,0
833669,2017-01-23 07:00:38.690114,control,old_page,1
685028,2017-01-08 10:23:14.682691,treatment,new_page,0
910304,2017-01-14 12:23:54.023350,control,old_page,0
843329,2017-01-09 08:05:30.255880,treatment,new_page,0
671238,2017-01-09 03:18:39.931751,treatment,new_page,1
634241,2017-01-13 08:04:39.597807,treatment,new_page,0
697113,2017-01-11 02:06:33.961379,treatment,new_page,1
718487,2017-01-18 16:21:13.162013,treatment,new_page,1
723964,2017-01-11 10:55:15.359006,control,old_page,0
760305,2017-01-15 19:52:06.288528,control,old_page,0
887886,2017-01-22 17:09:56.622757,treatment,new_page,0
886328,2017-01-13 01:32:33.008837,control,old_page,0
796418,2017-01-08 19:13:25.868064,treatment,new_page,1
928721,2017-01-04 07:36:54.372444,control,old_page,1
845128,2017-01-05 18:58:24.788331,control,old_page,0
729994,2017-01-19 01:51:24.312071,control,old_page,1
723258,2017-01-17 02:17:57.418234,control,old_page,0
709702,2017-01-18 08:29:30.929575,control,old_page,0
871579,2017-01-22 10:55:23.120557,control,old_page,0
698902,2017-01-10 16:15:01.799173,control,old_page,0
888383,2017-01-11 22:03:39.801254,treatment,new_page,0
644726,2017-01-19 09:37:37.164770,control,old_page,0
735964,2017-01-17 15:03:10.764927,treatment,new_page,0
879098,2017-01-07 02:42:22.941184,treatment,new_page,0
891191,2017-01-24 06:42:42.095519,treatment,new_page,0
747359,2017-01-07 04:27:40.988033,control,old_page,0
839258,2017-01-20 14:41:13.535927,control,old_page,0
782449,2017-01-07 06:40:59.834636,control,old_page,1
829501,2017-01-09 04:41:05.355672,treatment,new_page,0
941067,2017-01-04 06:08:10.539466,treatment,new_page,1
658415,2017-01-16 02:06:41.652019,control,old_page,0
759073,2017-01-23 03:17:34.159659,treatment,new_page,0
717534,2017-01-23 08:00:35.412078,control,old_page,0
778704,2017-01-09 18:45:50.245151,treatment,new_page,0
918812,2017-01-23 10:00:15.293244,control,old_page,0
697874,2017-01-09 06:36:18.192956,control,old_page,0
648174,2017-01-07 04:16:04.679622,control,old_page,0
844829,2017-01-04 01:42:09.673357,control,old_page,0
641921,2017-01-22 12:05:26.228603,treatment,new_page,0
702201,2017-01-14 02:57:46.194356,treatment,new_page,0
732874,2017-01-05 10:18:17.401718,control,old_page,0
810044,2017-01-02 14:45:04.402287,control,old_page,0
758526,2017-01-04 23:19:28.012375,control,old_page,0
883934,2017-01-12 08:52:08.461892,treatment,new_page,0
893578,2017-01-19 13:05:45.643172,treatment,new_page,0
695831,2017-01-06 18:59:30.839345,control,old_page,0
717476,2017-01-13 15:09:09.930480,treatment,new_page,0
722732,2017-01-05 05:02:25.398804,control,old_page,0
660699,2017-01-04 13:00:04.206953,control,old_page,0
919637,2017-01-23 15:44:26.207578,treatment,new_page,0
899635,2017-01-16 04:54:34.555706,control,old_page,0
712692,2017-01-14 05:43:39.209103,control,old_page,1
836345,2017-01-19 06:58:05.269307,treatment,new_page,0
678529,2017-01-22 12:19:52.919710,control,old_page,0
910596,2017-01-15 12:14:54.055205,control,old_page,0
720766,2017-01-14 17:19:12.109408,treatment,new_page,1
888652,2017-01-07 18:26:43.782826,control,old_page,0
784589,2017-01-21 10:12:27.576429,treatment,new_page,0
759609,2017-01-24 12:55:18.566976,treatment,new_page,1
667010,2017-01-22 11:57:48.372928,control,old_page,0
700001,2017-01-07 01:02:59.343929,treatment,new_page,0
792072,2017-01-18 23:20:32.291180,treatment,new_page,0
695123,2017-01-21 20:10:57.493632,treatment,new_page,0
774653,2017-01-03 15:44:48.805084,control,old_page,0
906829,2017-01-16 16:43:10.564158,control,old_page,0
890586,2017-01-14 05:21:28.084529,control,old_page,0
711086,2017-01-11 02:55:28.306530,control,old_page,0
822622,2017-01-20 21:06:08.776521,treatment,new_page,0
860654,2017-01-13 06:34:44.393221,control,old_page,0
727646,2017-01-09 13:44:14.706436,treatment,new_page,1
848420,2017-01-13 08:49:43.974948,treatment,new_page,0
916097,2017-01-17 20:51:23.765785,control,old_page,1
915047,2017-01-06 22:41:20.712690,control,old_page,0
919406,2017-01-14 13:20:55.028862,treatment,new_page,0
919183,2017-01-11 14:37:14.289160,control,old_page,1
658602,2017-01-09 10:56:58.513482,control,old_page,0
936309,2017-01-07 07:39:19.710059,treatment,new_page,1
923213,2017-01-18 10:41:01.046189,treatment,new_page,0
681481,2017-01-16 23:20:31.821850,treatment,new_page,0
683505,2017-01-02 23:36:05.526545,control,old_page,0
667453,2017-01-14 11:50:56.464320,treatment,new_page,0
830262,2017-01-07 12:57:43.989034,treatment,new_page,0
787885,2017-01-05 13:48:02.442101,control,old_page,0
699254,2017-01-19 15:13:52.640185,control,old_page,0
884396,2017-01-09 04:36:45.666726,treatment,new_page,1
655164,2017-01-23 03:26:21.306453,control,old_page,0
790505,2017-01-12 02:29:41.542191,control,old_page,1
920871,2017-01-16 10:13:34.744951,control,old_page,0
688147,2017-01-17 10:39:43.495780,treatment,new_page,0
638425,2017-01-15 04:44:31.677356,control,old_page,0
842171,2017-01-21 14:50:32.497128,control,old_page,0
693315,2017-01-22 09:07:50.215077,treatment,new_page,1
911937,2017-01-20 07:17:16.179591,control,old_page,0
885434,2017-01-17 17:03:42.219110,treatment,new_page,0
857788,2017-01-10 11:39:44.556794,treatment,new_page,0
638147,2017-01-19 12:53:14.543258,control,old_page,0
875865,2017-01-17 05:05:04.663796,treatment,new_page,0
653063,2017-01-11 04:09:49.435428,control,old_page,0
848121,2017-01-21 04:28:35.846112,control,old_page,0
932305,2017-01-18 07:21:16.907633,treatment,new_page,0
868575,2017-01-23 17:22:35.304205,control,old_page,0
816058,2017-01-23 23:29:30.882888,treatment,new_page,0
702996,2017-01-05 03:15:22.310796,treatment,new_page,0
771343,2017-01-13 16:12:08.872146,control,old_page,0
883899,2017-01-06 12:26:18.640178,control,old_page,0
683034,2017-01-09 21:59:52.025618,control,old_page,0
740336,2017-01-21 00:14:31.961546,control,old_page,0
833436,2017-01-15 17:46:39.634096,control,old_page,1
758322,2017-01-18 01:47:21.953721,control,old_page,0
834497,2017-01-03 10:04:26.114196,treatment,new_page,0
914640,2017-01-15 05:10:07.657055,treatment,new_page,0
846458,2017-01-19 20:10:24.793343,control,old_page,0
762123,2017-01-23 23:25:34.655259,control,old_page,0
660504,2017-01-10 04:25:01.647805,treatment,new_page,0
701485,2017-01-13 17:59:57.437437,control,old_page,0
825659,2017-01-09 19:29:03.803196,treatment,new_page,0
784471,2017-01-12 19:09:40.570701,treatment,new_page,0
782270,2017-01-12 01:02:15.374138,control,old_page,0
738375,2017-01-22 06:14:43.940959,control,old_page,0
720568,2017-01-10 23:26:38.270282,treatment,new_page,0
886214,2017-01-20 03:58:30.187681,control,old_page,0
655239,2017-01-12 18:32:18.410209,treatment,new_page,0
940556,2017-01-21 08:29:35.674124,treatment,new_page,0
630218,2017-01-16 20:04:30.375729,treatment,new_page,0
847609,2017-01-12 04:05:23.532925,control,old_page,0
695637,2017-01-07 02:31:46.539443,treatment,new_page,0
742333,2017-01-09 17:55:19.170432,control,old_page,0
732510,2017-01-07 14:14:42.366399,treatment,new_page,0
818167,2017-01-17 16:54:07.509753,treatment,new_page,0
942658,2017-01-09 07:34:34.418700,control,old_page,1
856081,2017-01-14 10:45:56.917492,control,old_page,1
852399,2017-01-13 04:56:55.490146,control,old_page,0
900815,2017-01-18 22:11:46.649237,treatment,new_page,0
658523,2017-01-11 15:48:34.580567,treatment,new_page,0
913667,2017-01-08 18:22:30.246329,control,old_page,0
941144,2017-01-24 09:47:57.383689,control,old_page,1
772613,2017-01-07 15:27:36.591418,treatment,new_page,0
771431,2017-01-23 12:40:57.806300,control,old_page,0
941765,2017-01-05 16:32:50.837301,control,old_page,0
796077,2017-01-15 21:35:39.233925,treatment,new_page,0
656513,2017-01-12 13:20:30.432464,treatment,new_page,0
727024,2017-01-18 01:48:55.262396,control,old_page,0
828040,2017-01-12 23:53:41.986201,treatment,new_page,0
685564,2017-01-17 14:57:59.552668,control,old_page,0
723317,2017-01-15 20:41:53.253163,treatment,new_page,0
661544,2017-01-17 05:55:41.628613,treatment,old_page,0
702157,2017-01-10 01:18:24.057245,treatment,new_page,0
654588,2017-01-05 16:06:41.508563,treatment,new_page,0
700810,2017-01-15 20:16:26.758527,treatment,old_page,0
699168,2017-01-23 16:58:23.850326,treatment,new_page,1
708898,2017-01-14 01:55:27.512185,treatment,new_page,0
882755,2017-01-16 15:10:11.844669,treatment,new_page,0
844744,2017-01-18 00:29:51.799564,treatment,new_page,0
691193,2017-01-23 03:03:59.747975,control,old_page,0
765194,2017-01-04 22:51:33.286656,treatment,new_page,1
673532,2017-01-03 15:06:18.126570,treatment,new_page,0
724509,2017-01-02 19:56:20.904862,control,old_page,0
